id,name,age,salary,hire_date,profile,department,bonus
193,Name_461,,50000,2017-12-20,"{""address"": ""Street 90, City 35"", ""phone"": ""4627187566"", ""email"": ""email_717@example.com""}",Finance,8828.0
194,Name_691,64.0,70000,2017-05-04,"{""address"": ""Street 58, City 19"", ""phone"": ""5301401902"", ""email"": ""email_492@example.com""}",,9613.0
195,Name_575,61.0,70000,2018-09-26,"{""address"": ""Street 69, City 23"", ""phone"": ""7619017655"", ""email"": ""email_472@example.com""}",,5110.0
196,Name_864,,70000,2019-08-05,,,7852.0
197,Name_743,42.0,60000,2016-01-25,"{""address"": ""Street 16, City 37"", ""phone"": ""3733957981"", ""email"": ""email_691@example.com""}",HR,6135.0
198,Name_241,67.0,,2022-04-18,"{""address"": ""Street 63, City 1"", ""phone"": ""5162314079"", ""email"": ""email_845@example.com""}",Marketing,5473.0
199,Name_564,31.0,70000,,"{""address"": ""Street 24, City 15"", ""phone"": ""4944367883"", ""email"": ""email_671@example.com""}",,5493.0
200,Name_96,23.0,60000,2017-12-18,,IT,2420.0
201,Name_900,29.0,60000,2019-07-10,"{""address"": ""Street 27, City 34"", ""phone"": ""6463486855"", ""email"": ""email_452@example.com""}",IT,2176.0
202,Name_734,37.0,,2025-01-31,"{""address"": ""Street 59, City 32"", ""phone"": ""8545869473"", ""email"": ""email_968@example.com""}",Finance,8950.0
203,Name_485,40.0,60000,2016-11-15,"{""address"": ""Street 87, City 24"", ""phone"": ""4889123790"", ""email"": ""email_935@example.com""}",HR,1556.0
204,Name_407,47.0,50000,2022-03-13,"{""address"": ""Street 14, City 7"", ""phone"": ""6759010554"", ""email"": ""email_478@example.com""}",IT,4624.0
205,Name_231,47.0,50000,2023-12-02,"{""address"": ""Street 23, City 13"", ""phone"": ""5788646637"", ""email"": ""email_265@example.com""}",IT,7718.0
206,Name_749,55.0,50000,2023-06-09,,Finance,5485.0
207,Name_655,75.0,,,"{""address"": ""Street 90, City 45"", ""phone"": ""8978102581"", ""email"": ""email_492@example.com""}",Finance,8294.0
208,Name_171,47.0,60000,2015-09-30,"{""address"": ""Street 26, City 46"", ""phone"": ""8150288225"", ""email"": ""email_675@example.com""}",Marketing,2246.0
209,Name_541,58.0,50000,2025-09-14,"{""address"": ""Street 19, City 14"", ""phone"": ""6310110126"", ""email"": ""email_334@example.com""}",Marketing,
210,Name_36,47.0,70000,2021-03-03,,Marketing,
211,Name_525,74.0,60000,2020-11-19,"{""address"": ""Street 11, City 7"", ""phone"": ""5360286096"", ""email"": ""email_485@example.com""}",IT,6217.0
212,Name_160,75.0,50000,2016-04-13,"{""address"": ""Street 57, City 29"", ""phone"": ""5940057265"", ""email"": ""email_922@example.com""}",Finance,6318.0
213,Name_839,53.0,60000,2025-01-16,"{""address"": ""Street 37, City 19"", ""phone"": ""4904581067"", ""email"": ""email_216@example.com""}",HR,4896.0
214,Name_699,66.0,50000,,"{""address"": ""Street 40, City 40"", ""phone"": ""8842067466"", ""email"": ""email_889@example.com""}",Marketing,4015.0
215,Name_243,51.0,70000,2023-02-26,"{""address"": ""Street 87, City 2"", ""phone"": ""1729831722"", ""email"": ""email_82@example.com""}",,7557.0
216,Name_86,33.0,60000,2023-07-31,"{""address"": ""Street 58, City 28"", ""phone"": ""4328325292"", ""email"": ""email_203@example.com""}",IT,4682.0
217,Name_796,41.0,50000,2022-04-25,"{""address"": ""Street 63, City 41"", ""phone"": ""9862090678"", ""email"": ""email_69@example.com""}",HR,5606.0
218,Name_578,31.0,50000,2018-10-26,"{""address"": ""Street 82, City 8"", ""phone"": ""7671675267"", ""email"": ""email_230@example.com""}",IT,9314.0
219,Name_682,43.0,,2015-10-16,"{""address"": ""Street 57, City 38"", ""phone"": ""7094128570"", ""email"": ""email_246@example.com""}",Marketing,9927.0
220,Name_557,25.0,70000,,"{""address"": ""Street 58, City 39"", ""phone"": ""4963037305"", ""email"": ""email_144@example.com""}",IT,4415.0
221,Name_574,31.0,50000,2017-04-22,"{""address"": ""Street 96, City 47"", ""phone"": ""3377791855"", ""email"": ""email_313@example.com""}",Marketing,9408.0
222,Name_953,48.0,50000,2019-06-10,"{""address"": ""Street 37, City 17"", ""phone"": ""6728701367"", ""email"": ""email_250@example.com""}",IT,7845.0
223,Name_646,19.0,,2021-02-14,"{""address"": ""Street 55, City 25"", ""phone"": ""3470861650"", ""email"": ""email_566@example.com""}",Marketing,8658.0
224,Name_796,65.0,,2022-03-28,"{""address"": ""Street 48, City 41"", ""phone"": ""7504749214"", ""email"": ""email_214@example.com""}",Finance,4921.0
225,Name_28,21.0,60000,2018-12-22,"{""address"": ""Street 27, City 10"", ""phone"": ""8245175725"", ""email"": ""email_525@example.com""}",Finance,
226,Name_620,18.0,,2018-10-20,"{""address"": ""Street 89, City 28"", ""phone"": ""7293474393"", ""email"": ""email_579@example.com""}",Finance,3554.0
227,Name_556,72.0,,2019-02-11,"{""address"": ""Street 91, City 16"", ""phone"": ""6356434071"", ""email"": ""email_76@example.com""}",Finance,
228,Name_340,37.0,50000,2016-08-02,"{""address"": ""Street 24, City 9"", ""phone"": ""8213307256"", ""email"": ""email_247@example.com""}",Finance,6832.0
229,Name_798,76.0,70000,,"{""address"": ""Street 44, City 13"", ""phone"": ""4206590336"", ""email"": ""email_614@example.com""}",,1944.0
230,Name_958,31.0,60000,2021-02-25,"{""address"": ""Street 61, City 30"", ""phone"": ""6018706484"", ""email"": ""email_915@example.com""}",IT,
231,Name_331,57.0,50000,2019-09-08,"{""address"": ""Street 42, City 47"", ""phone"": ""6761969637"", ""email"": ""email_170@example.com""}",Finance,9717.0
232,Name_640,42.0,,2020-04-28,"{""address"": ""Street 36, City 23"", ""phone"": ""6722454281"", ""email"": ""email_381@example.com""}",,7520.0
233,Name_506,77.0,70000,2023-08-09,,,9313.0
234,Name_348,42.0,50000,2019-11-11,"{""address"": ""Street 71, City 46"", ""phone"": ""8210319232"", ""email"": ""email_471@example.com""}",IT,3861.0
235,Name_473,20.0,50000,2023-09-13,"{""address"": ""Street 32, City 9"", ""phone"": ""7405892808"", ""email"": ""email_631@example.com""}",IT,3571.0
236,Name_231,22.0,60000,2023-01-30,"{""address"": ""Street 65, City 10"", ""phone"": ""8801410676"", ""email"": ""email_109@example.com""}",Marketing,9851.0
237,Name_190,55.0,,2023-11-17,"{""address"": ""Street 56, City 40"", ""phone"": ""6961094733"", ""email"": ""email_930@example.com""}",Marketing,6566.0
238,Name_225,71.0,50000,2017-09-26,"{""address"": ""Street 80, City 38"", ""phone"": ""2030609173"", ""email"": ""email_387@example.com""}",Finance,8576.0
239,Name_385,43.0,,2022-07-17,"{""address"": ""Street 27, City 9"", ""phone"": ""3677936258"", ""email"": ""email_648@example.com""}",HR,4647.0
240,Name_377,57.0,60000,,"{""address"": ""Street 61, City 11"", ""phone"": ""1414015963"", ""email"": ""email_324@example.com""}",Marketing,1313.0
241,Name_283,55.0,,,"{""address"": ""Street 62, City 32"", ""phone"": ""8483892455"", ""email"": ""email_908@example.com""}",HR,2548.0
242,Name_958,55.0,,,"{""address"": ""Street 54, City 8"", ""phone"": ""7954489676"", ""email"": ""email_476@example.com""}",Marketing,8391.0
243,Name_633,21.0,70000,2020-12-16,"{""address"": ""Street 59, City 50"", ""phone"": ""7679231518"", ""email"": ""email_647@example.com""}",,7147.0
244,Name_628,24.0,60000,2017-01-12,"{""address"": ""Street 2, City 2"", ""phone"": ""3145984317"", ""email"": ""email_544@example.com""}",,
245,Name_973,47.0,50000,2023-05-26,,,9094.0
246,Name_745,47.0,,,"{""address"": ""Street 90, City 31"", ""phone"": ""8332197022"", ""email"": ""email_773@example.com""}",HR,2663.0
247,Name_259,73.0,60000,2025-08-12,"{""address"": ""Street 71, City 33"", ""phone"": ""6117442935"", ""email"": ""email_810@example.com""}",Finance,1585.0
248,Name_359,36.0,70000,2017-06-24,"{""address"": ""Street 77, City 20"", ""phone"": ""2583245881"", ""email"": ""email_121@example.com""}",Marketing,1568.0
249,Name_710,56.0,,2016-06-04,"{""address"": ""Street 6, City 43"", ""phone"": ""3117833498"", ""email"": ""email_880@example.com""}",Marketing,7221.0
250,Name_456,52.0,,2020-08-28,,HR,8104.0
251,Name_411,57.0,,2024-12-17,,,3832.0
252,Name_649,50.0,50000,2020-11-26,"{""address"": ""Street 98, City 12"", ""phone"": ""9784333821"", ""email"": ""email_210@example.com""}",Finance,4819.0
253,Name_318,50.0,60000,2017-08-07,"{""address"": ""Street 2, City 47"", ""phone"": ""1770634214"", ""email"": ""email_420@example.com""}",Marketing,5665.0
254,Name_677,31.0,50000,2019-06-18,"{""address"": ""Street 37, City 20"", ""phone"": ""9245967964"", ""email"": ""email_402@example.com""}",Finance,4606.0
255,Name_225,55.0,50000,2023-12-18,"{""address"": ""Street 44, City 46"", ""phone"": ""4241174201"", ""email"": ""email_745@example.com""}",Finance,5386.0
256,Name_819,,70000,2021-08-10,,IT,5717.0
257,Name_234,74.0,60000,2019-11-19,"{""address"": ""Street 66, City 12"", ""phone"": ""5013125673"", ""email"": ""email_733@example.com""}",Finance,4226.0
258,Name_684,45.0,50000,,"{""address"": ""Street 2, City 8"", ""phone"": ""4749444395"", ""email"": ""email_333@example.com""}",IT,6732.0
259,Name_664,31.0,70000,2024-10-18,"{""address"": ""Street 50, City 7"", ""phone"": ""3036685947"", ""email"": ""email_955@example.com""}",HR,3844.0
260,Name_975,53.0,,2020-12-25,"{""address"": ""Street 58, City 5"", ""phone"": ""5621781534"", ""email"": ""email_681@example.com""}",,2851.0
261,Name_827,55.0,50000,2016-05-11,"{""address"": ""Street 98, City 20"", ""phone"": ""2678521549"", ""email"": ""email_855@example.com""}",IT,2237.0
262,Name_374,33.0,,2019-05-16,"{""address"": ""Street 10, City 49"", ""phone"": ""7852525876"", ""email"": ""email_146@example.com""}",Finance,3458.0
263,Name_672,77.0,,2023-02-12,"{""address"": ""Street 56, City 18"", ""phone"": ""2009358146"", ""email"": ""email_227@example.com""}",,7171.0
264,Name_608,38.0,50000,2016-10-20,"{""address"": ""Street 63, City 21"", ""phone"": ""1967587066"", ""email"": ""email_197@example.com""}",Finance,5660.0
265,Name_472,45.0,,2024-05-11,"{""address"": ""Street 69, City 24"", ""phone"": ""8667448228"", ""email"": ""email_913@example.com""}",Finance,3528.0
266,Name_233,,,2025-04-30,"{""address"": ""Street 3, City 26"", ""phone"": ""8778175835"", ""email"": ""email_772@example.com""}",IT,9939.0
267,Name_692,23.0,60000,2023-12-14,"{""address"": ""Street 32, City 37"", ""phone"": ""3649704244"", ""email"": ""email_927@example.com""}",HR,2122.0
268,Name_113,58.0,70000,2016-06-02,"{""address"": ""Street 98, City 16"", ""phone"": ""6861285565"", ""email"": ""email_618@example.com""}",Finance,
269,Name_830,32.0,70000,2019-12-19,,IT,6515.0
270,Name_497,61.0,50000,,"{""address"": ""Street 12, City 12"", ""phone"": ""2173208554"", ""email"": ""email_807@example.com""}",Finance,2804.0
271,Name_442,20.0,,2017-05-18,"{""address"": ""Street 80, City 50"", ""phone"": ""3838667425"", ""email"": ""email_682@example.com""}",,5452.0
272,Name_564,60.0,70000,2017-12-18,"{""address"": ""Street 24, City 44"", ""phone"": ""7998452536"", ""email"": ""email_269@example.com""}",HR,1708.0
273,Name_268,64.0,50000,2023-02-04,"{""address"": ""Street 43, City 14"", ""phone"": ""8320371181"", ""email"": ""email_217@example.com""}",Finance,4524.0
274,Name_510,52.0,,,"{""address"": ""Street 35, City 29"", ""phone"": ""6047190850"", ""email"": ""email_923@example.com""}",HR,3511.0
275,Name_807,31.0,50000,2017-06-18,"{""address"": ""Street 81, City 2"", ""phone"": ""9266932157"", ""email"": ""email_403@example.com""}",HR,1260.0
276,Name_386,19.0,60000,2017-04-15,"{""address"": ""Street 29, City 30"", ""phone"": ""1155314166"", ""email"": ""email_610@example.com""}",,9933.0
277,Name_387,46.0,50000,2016-05-20,"{""address"": ""Street 69, City 40"", ""phone"": ""1835434875"", ""email"": ""email_641@example.com""}",,5702.0
278,Name_113,21.0,60000,2015-10-22,"{""address"": ""Street 23, City 5"", ""phone"": ""7535210088"", ""email"": ""email_655@example.com""}",Marketing,
279,Name_613,43.0,,2019-11-24,"{""address"": ""Street 42, City 9"", ""phone"": ""9931639699"", ""email"": ""email_763@example.com""}",HR,6157.0
280,Name_625,68.0,,2016-12-03,"{""address"": ""Street 38, City 41"", ""phone"": ""2980051177"", ""email"": ""email_61@example.com""}",Finance,8092.0
281,Name_952,29.0,,2021-01-08,"{""address"": ""Street 67, City 6"", ""phone"": ""8774040578"", ""email"": ""email_394@example.com""}",,9182.0
282,Name_81,,50000,2017-12-12,"{""address"": ""Street 11, City 40"", ""phone"": ""9930533481"", ""email"": ""email_271@example.com""}",Finance,
283,Name_699,34.0,,,"{""address"": ""Street 83, City 37"", ""phone"": ""5589558308"", ""email"": ""email_806@example.com""}",HR,6232.0
284,Name_113,,,2019-10-28,"{""address"": ""Street 51, City 30"", ""phone"": ""3974604123"", ""email"": ""email_296@example.com""}",,5813.0
285,Name_2,27.0,60000,2016-09-05,,Marketing,4540.0
286,Name_642,65.0,,2019-10-23,"{""address"": ""Street 33, City 37"", ""phone"": ""5902929435"", ""email"": ""email_775@example.com""}",HR,6160.0
287,Name_220,39.0,,,"{""address"": ""Street 15, City 35"", ""phone"": ""8033699639"", ""email"": ""email_635@example.com""}",Finance,8645.0
288,Name_566,58.0,,2019-10-13,"{""address"": ""Street 98, City 12"", ""phone"": ""9686155899"", ""email"": ""email_983@example.com""}",Marketing,
289,Name_855,60.0,70000,2016-05-07,"{""address"": ""Street 66, City 12"", ""phone"": ""5258306213"", ""email"": ""email_565@example.com""}",HR,7399.0
290,Name_997,38.0,,2023-06-09,"{""address"": ""Street 21, City 14"", ""phone"": ""9949470728"", ""email"": ""email_978@example.com""}",,1848.0
291,Name_736,32.0,,2021-07-18,"{""address"": ""Street 82, City 13"", ""phone"": ""1388713285"", ""email"": ""email_777@example.com""}",HR,4718.0
292,Name_225,52.0,60000,2019-10-23,"{""address"": ""Street 36, City 10"", ""phone"": ""5769131285"", ""email"": ""email_911@example.com""}",IT,2553.0
293,Name_385,,,2021-11-07,"{""address"": ""Street 11, City 3"", ""phone"": ""9851816384"", ""email"": ""email_864@example.com""}",Finance,1214.0
294,Name_403,79.0,50000,2018-10-23,"{""address"": ""Street 39, City 9"", ""phone"": ""5923233535"", ""email"": ""email_834@example.com""}",,2892.0
295,Name_638,38.0,60000,2021-12-24,"{""address"": ""Street 40, City 45"", ""phone"": ""4219896966"", ""email"": ""email_518@example.com""}",,6458.0
296,Name_130,38.0,60000,2018-11-15,"{""address"": ""Street 23, City 23"", ""phone"": ""1548643063"", ""email"": ""email_879@example.com""}",IT,
297,Name_53,38.0,50000,,,Marketing,1871.0
298,Name_684,77.0,50000,2024-04-16,"{""address"": ""Street 5, City 4"", ""phone"": ""1836050862"", ""email"": ""email_994@example.com""}",,2755.0
299,Name_730,61.0,70000,2021-03-01,"{""address"": ""Street 93, City 18"", ""phone"": ""9205857414"", ""email"": ""email_708@example.com""}",Marketing,3737.0
300,Name_672,49.0,70000,2018-03-08,"{""address"": ""Street 18, City 10"", ""phone"": ""8890450892"", ""email"": ""email_375@example.com""}",Marketing,4333.0
301,Name_710,72.0,,2022-10-27,"{""address"": ""Street 28, City 5"", ""phone"": ""3931069799"", ""email"": ""email_75@example.com""}",Marketing,3312.0
302,Name_416,22.0,70000,2020-11-11,"{""address"": ""Street 82, City 35"", ""phone"": ""8295723190"", ""email"": ""email_12@example.com""}",HR,5574.0
303,Name_247,56.0,50000,,,IT,1531.0
304,Name_836,,70000,2021-05-28,"{""address"": ""Street 57, City 10"", ""phone"": ""5013702908"", ""email"": ""email_992@example.com""}",Finance,7246.0
305,Name_439,70.0,60000,2022-03-15,"{""address"": ""Street 71, City 35"", ""phone"": ""3247193873"", ""email"": ""email_336@example.com""}",IT,6953.0
306,Name_203,35.0,50000,2017-11-07,"{""address"": ""Street 95, City 4"", ""phone"": ""5146771503"", ""email"": ""email_358@example.com""}",,3079.0
307,Name_184,38.0,,2023-08-06,"{""address"": ""Street 92, City 47"", ""phone"": ""4607026545"", ""email"": ""email_324@example.com""}",IT,6107.0
308,Name_123,25.0,60000,2024-12-14,"{""address"": ""Street 64, City 14"", ""phone"": ""5681216530"", ""email"": ""email_543@example.com""}",Finance,8563.0
309,Name_401,61.0,60000,2016-04-27,"{""address"": ""Street 7, City 30"", ""phone"": ""2611436781"", ""email"": ""email_163@example.com""}",HR,7598.0
310,Name_767,69.0,60000,2020-05-28,"{""address"": ""Street 40, City 36"", ""phone"": ""7932799128"", ""email"": ""email_253@example.com""}",,5329.0
311,Name_294,51.0,50000,2025-07-28,"{""address"": ""Street 27, City 46"", ""phone"": ""3391391212"", ""email"": ""email_897@example.com""}",HR,6684.0
312,Name_280,27.0,50000,,"{""address"": ""Street 19, City 33"", ""phone"": ""7089871878"", ""email"": ""email_190@example.com""}",,
313,Name_837,68.0,,,"{""address"": ""Street 55, City 14"", ""phone"": ""2105751683"", ""email"": ""email_813@example.com""}",Finance,3688.0
314,Name_884,,70000,2023-04-14,"{""address"": ""Street 29, City 13"", ""phone"": ""5100277508"", ""email"": ""email_88@example.com""}",HR,1965.0
315,Name_610,74.0,70000,2020-04-14,"{""address"": ""Street 45, City 37"", ""phone"": ""8973716297"", ""email"": ""email_460@example.com""}",Finance,5675.0
316,Name_198,41.0,70000,2016-09-16,"{""address"": ""Street 25, City 19"", ""phone"": ""4517581767"", ""email"": ""email_799@example.com""}",Finance,7298.0
317,Name_982,57.0,70000,2021-06-08,"{""address"": ""Street 48, City 36"", ""phone"": ""3149955248"", ""email"": ""email_175@example.com""}",IT,6614.0
318,Name_907,41.0,60000,2021-11-20,"{""address"": ""Street 79, City 16"", ""phone"": ""8157283464"", ""email"": ""email_299@example.com""}",,
319,Name_511,73.0,50000,2018-05-29,"{""address"": ""Street 61, City 13"", ""phone"": ""7342535222"", ""email"": ""email_312@example.com""}",Marketing,3700.0
320,Name_752,49.0,70000,2018-09-01,"{""address"": ""Street 67, City 29"", ""phone"": ""6776001666"", ""email"": ""email_48@example.com""}",Marketing,3937.0
321,Name_144,73.0,60000,2019-08-10,"{""address"": ""Street 94, City 26"", ""phone"": ""1210914058"", ""email"": ""email_144@example.com""}",HR,3056.0
322,Name_609,50.0,50000,2024-11-19,"{""address"": ""Street 47, City 38"", ""phone"": ""3120120090"", ""email"": ""email_759@example.com""}",Finance,5289.0
323,Name_201,55.0,50000,2020-04-24,"{""address"": ""Street 33, City 47"", ""phone"": ""3178032343"", ""email"": ""email_159@example.com""}",IT,1976.0
324,Name_124,,50000,2019-04-26,"{""address"": ""Street 77, City 28"", ""phone"": ""1241814887"", ""email"": ""email_979@example.com""}",,2929.0
325,Name_187,74.0,,2023-08-21,"{""address"": ""Street 84, City 24"", ""phone"": ""6717228540"", ""email"": ""email_653@example.com""}",HR,8244.0
